username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017-02-28 21:50;0;0;"@RandeepHooda @virendersehwag @DuttYogi हम सभी देशभक्त आपके साथ हैं,शेरो की दहाङ का कुछ तो असर पड़ेगा #RamjasRow #IAMWITHABVP #ShutDownJNU";;@RandeepHooda @virendersehwag @DuttYogi;#RamjasRow #IAMWITHABVP #ShutDownJNU;"836611937060335616";https://twitter.com/choudharysonica/status/836611937060335616
;2017-02-28 21:41;0;1;"4AISA Diversity of thought n expression means supporting the extreme Left N radical groups #SHUTDOWNJNU @PMOIndia @rajnathsingh #RamjasRow";;@PMOIndia @rajnathsingh;#SHUTDOWNJNU #RamjasRow;"836609861571883008";https://twitter.com/choudharysonica/status/836609861571883008
;2017-02-28 20:57;0;0;"#shutdownjnu https:// twitter.com/YesIamSaffron/ status/836386829729427457 …";;;#shutdownjnu;"836598798776422401";https://twitter.com/gupta_abhi96/status/836598798776422401
;2017-02-28 17:16;0;0;"बीच मे कौन भद्दी से लड़की है #to_be_honest #i_dont_know_her #VandyeMataram #ShutDownJNU";;;#to_be_honest #i_dont_know_her #VandyeMataram #ShutDownJNU;"836543180942245888";https://twitter.com/o2amber/status/836543180942245888
;2017-02-28 15:30;0;0;"As if we didn't have enough avenues for leakage of taxpayer money, here is another great channel on how to burn it. #ShutdownJNU https:// twitter.com/abhijitmajumde r/status/836511370208169984 …";;;#ShutdownJNU;"836516520305930241";https://twitter.com/chanmad29/status/836516520305930241
;2017-02-28 10:07;0;0;"#BharatJaisiJagahNahi #ShutDownJNU my grandfather was freedom fighter but I cannot claim his sacrifice as my own.";;;#BharatJaisiJagahNahi #ShutDownJNU;"836435193510555648";https://twitter.com/bsschat/status/836435193510555648
;2017-02-28 10:00;0;5;"#shutdownjnu #stop wasting my tax money on idiots studying at JNU & DU pic.twitter.com/rBTaSl8isS";;;#shutdownjnu #stop;"836433452333400064";https://twitter.com/sakivin/status/836433452333400064
;2017-02-27 22:50;0;0;"#ShutDownJNU https:// twitter.com/drgpradhan/sta tus/836225057974177793 …";;;#ShutDownJNU;"836264853912203264";https://twitter.com/aaryabhartiy/status/836264853912203264
;2017-02-27 22:39;0;0;"#SHUTdownJNU ... http:// fb.me/8Fv2hG3eh";;;#SHUTdownJNU;"836261979136348161";https://twitter.com/Ashish9singh/status/836261979136348161
;2017-02-27 22:37;0;0;"#shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU";;;#shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU #shutDownJNU;"836261499618406400";https://twitter.com/2014_ANewIndia/status/836261499618406400
;2017-02-27 22:21;0;0;"#ShutDownJNU #TerrorCampJNU";;;#ShutDownJNU #TerrorCampJNU;"836257453268316160";https://twitter.com/luckyjm85/status/836257453268316160
;2017-02-27 21:20;0;0;"#JNU has become the den of Anti Nationals. #ShutDownJNU";;;#JNU #ShutDownJNU;"836242056112529409";https://twitter.com/Seshadrinilaya/status/836242056112529409
;2017-02-27 20:52;3;1;"World's Only university which takes money from a country and wishes to break the same country into pieces. #shutdownJNU";;;#shutdownJNU;"836235114824806401";https://twitter.com/Anurag4Bharat/status/836235114824806401
;2017-02-27 20:52;0;3;"जो JNU देश को तोड़ने वालों को पैदा करता हो, उसको हमेशा के लिए बंद कर देना चाहिए। #ShutDownJNU";;;#ShutDownJNU;"836235071598309377";https://twitter.com/DrPuneet_Nandan/status/836235071598309377
;2017-02-27 20:50;0;2;"good question #shutdownJNU !";;;#shutdownJNU;"836234658153136129";https://twitter.com/praveen_bajpai/status/836234658153136129
;2017-02-27 20:47;11;9;"#shutdownJNU";;;#shutdownJNU;"836233825789300737";https://twitter.com/upma23/status/836233825789300737
;2017-02-27 17:45;0;0;"MUST READ. after reading u will start hating pro-Azadi protests n protesters. #SHUTdownJNU http:// fb.me/50i64REGC";;;#SHUTdownJNU;"836188081657167873";https://twitter.com/Ashish9singh/status/836188081657167873
;2017-02-27 16:29;1;1;"#JNU वाले 70% लाइफ में कुछ कर नहीं पाते है बस #सरकार को कोसेंगे अपनी #नाकामयाबी के लिए #ShutDownJNU a heavenly hub for #Antinationalist";;;#JNU #सरक #न #ShutDownJNU #Antinationalist;"836168859073851392";https://twitter.com/Chauhan_VijayK/status/836168859073851392
;2017-02-27 09:44;0;0;"save kids lk @mehartweets frm clutches f vicious #communists & #Pakistan #Terrorists b4 tey SQUEEZE LIFE OUTTA THESE KIDS #ShutdownJNU #JNU pic.twitter.com/fP5TpiwWOq";;@mehartweets;#communists #Pakistan #Terrorists #ShutdownJNU #JNU;"836067068453797891";https://twitter.com/cricket4india/status/836067068453797891
;2017-02-27 09:00;0;0;"#ShutDownJNU for purification.. https:// twitter.com/ashokepandit/s tatus/831043667456462849 …";;;#ShutDownJNU;"836055852079542272";https://twitter.com/kmpandey/status/836055852079542272
;2017-02-27 08:58;0;0;"#anarchy #Communist #ShutDownJNU https:// twitter.com/AdityaChaudher y/status/835869384748990465 …";;;#anarchy #Communist #ShutDownJNU;"836055351757844484";https://twitter.com/kmpandey/status/836055351757844484
;2017-02-26 21:56;3;5;"#AzaadiDebate is meaningless. No country gives as much FOE as Bharat. BanCampusPolitics #ShutdownJNU . Book seditioners under law. @TimesNow";;@TimesNow;#AzaadiDebate #ShutdownJNU;"835888769857310720";https://twitter.com/AbhayRishi28/status/835888769857310720
;2017-02-26 19:16;3;3;"#ISupportABVP kickoff the anti-nationals, #ShutDownJNU first having fun with hard earned tax payers money.... #Shameless";;;#ISupportABVP #ShutDownJNU #Shameless;"835848485442322432";https://twitter.com/Prashanthbmw/status/835848485442322432
